outline,"1. (a) The line which marks the outer limits of an object or figure; the exterior line or edge; contour. (b) In art: A line drawn by pencil, pen, graver, or the like, by which the boundary of a figure is indicated. (c) A sketch composed of such lines; the delineation of a figure without shading. Painters, by their outlines, colors, lights, and shadows, represent the same in their pictures. Dryden. 2. Fig.: A sketch of any scheme; a preliminary or general indication of a plan, system, course of thought, etc.; as, the outline of a speech. But that larger grief . . . Is given in outline and no more. Tennyson. Syn. -- Sketch; draught; delineation. See Sketch.  1. To draw the outline of. 2. Fig.: To sketch out or indicate as by an outline; as, to outline an argument or a campaign."
outlinear,"Of or pertaining to an outline; being in, or forming, an outline. Trench."
outlive,"To live beyond, or longer than; to survive. They live too long who happiness outlive. Dryden."
outliver,One who outlives. [R.]
outlook,"1. To face down; to outstare. To outlook conquest, and to win renown. Shak. 2. To inspect throughly; to select. [Obs.] Cotton.  1. The act of looking out; watch. 2. One who looks out; also, the place from which one looks out; a watchower. Lyon Playfair. 3. The view obtained by one looking out; scope of vision; prospect; sight; appearance. Applause Which owes to man's short outlook all its charms. Young."
outloose,"A loosing from; an escape; an outlet; an evasion. [Obs.] That ""whereas"" gives me an outloose. Selden."
outlope,An excursion. [Obs.] Florio.
outluster,To excel in brightness or luster. Shak.
outlustre,To excel in brightness or luster. Shak.
outlying,"Lying or being at a distance from the central part, or the main body; being on, or beyond, the frontier; exterior; remote; detached."
outmaneuver,"To surpass, or get an advantage of, in maneuvering; to outgeneral."
outmanoeuvre,"To surpass, or get an advantage of, in maneuvering; to outgeneral."
outmantle,"To excel in mantling; hence, to excel in splendor, as of dress. [R.] And with poetic trappings grace thy prose, Till it outmantle all the pride of verse. Cowper."
outmarch,"To surpass in marching; to march faster than, or so as to leave behind."
outmeasure,To exceed in measure or extent; to measure more than. Sir T. Browne.
outmost,Farthest from the middle or interior; farthest outward; outermost.
outmount,To mount above. [R.]
outname,"1. To exceed in naming or describing. [R.] 2. To exceed in name, fame, or degree. [Obs.] And found out one to outname thy other faults. Beau. & Fl."
outness,"1. The state of being out or beyond; separateness. 2. (Metaph.)  The state or quality of being distanguishable from the perceiving mind, by being in space, and possessing marerial quality; externality; objectivity. The outness of the objects of sense. Sir W. Hamiltom."
outnoise,To exceed in noise; to surpass in noisiness. [R.] Fuller.
outnumber,To exceed in number.
outpace,To outgo; to move faster than; to leave behind. [R.] Lamb.
outparamour,To exceed in the number of mistresses. [R.] Shak.
outparish,"A parish lying without the walls of, or in a remote part of, a town. Graunt."
outpart,An outlying part. [R.] Ayliffe.
outpass,To pass beyond; to exceed in progress.
outpassion,To exceed in passion.
outpeer,To excel. [R.] Shak.
outpension,"To grant an outpension to.  A public pension granted to one not required to live in a charitable institution. -- Out""pen`sion*er, n."
outplay,"To excel or defeat in a game; to play better than; as, to be outplayed in tennis or ball."
outpoise,To outweigh. Howell.
outport,A harbor or port at some distance from the chief town or seat of trade. Macaulay.
outpost,"(a) A post or station without the limits of a camp, or at a distance from the main body of an army, for observation of the enemy. (b) The troops placed at such a station."
outpour,To pour out. Milton.  A flowing out; a free discharge.
outpower,To excel in power; to overpover. [Obs.] Fuller.
outpray,To exceed or excel in prayer.
outpreach,To surpass in preaching. And for a villain's quick conversion A pillory can outpreach a parson. Trumbull.
outprize,"To prize beyong value, or in excess; to exceed in value. [Obs.] Shak."
output,"1. The amount of coal or ore put out from one or more mines, or the quantity of material produced by, or turned out from, one or more furnaces or mills, in a given time. 2. (Physiol.)  That which is thrown out as products of the metabolic activity of the body; the egesta other than the fÃ¦ces. See Income. Note: The output consists of: (a) The respiratory products of the lungs, skin, and alimentary canal, consisting chiefly of carbonic acid and water with small quantities of hydrogen and carbureted hydrogen. (b) Perspiration, consisting chiefly of water and salts. (c) The urine, which is assumed to contain all the nitrogen truly excreted by the body, besides a large quantity of saline matters and water. Foster."
outquench,"To quench entirely; to extinguish. ""The candlelight outquenched."" Spenser."
outrage,"To rage in excess of. [R.] Young.  1. Injurious violence or wanton wrong done to persons or things; a gross violation of right or decency; excessive abuse; wanton mischief; gross injury. Chaucer. He wrought great outrages, wasting all the country. Spenser. 2. Excess; luxury. [Obs.] Chaucer. Syn. -- Affront; insult; abuse. See Affront.  1. To commit outrage upon; to subject to outrage; to treat with violence or excessive abuse. Base and insolent minds outrage men when they have hope of doing it without a return. Atterbury. This interview outrages all decency. Broome. 2. Specifically, to violate; to commit an indecent assault upon (a female).  To be guilty of an outrage; to act outrageously."
outrageous,"Of the nature of an outrage; exceeding the limits of right, reason, or decency; involving or doing an outrage; furious; violent; atrocious. ""Outrageous weeping."" Chaucer. ""The most outrageous villainies."" Sir P. Sidney. ""The vile, outrageous crimes."" Shak. ""Outrageous panegyric."" Dryden. Syn. -- Violent; furious; exorbitant; excessive; atrocious; monstrous; wanton; nefarious; heinous. -- Out*ra""geous*ly, adv. -- Out*ra""geous*ness, n."
outrance,"The utmost or last extremity. Combat Ã  outrance, a fight to the end, or to the death."
outrank,"To exceed in rank; hence, to take precedence of."
outray,To outshine. [R.] Skelton.  To spread out in array. [Obs.] And now they outray to your fleet. Chapman.
outraye,"See Outrage, v. i. [Obs.] This warn I you, that ye not suddenly Out of yourself for no woe should outraye. Chaucer."
outraze,To obliterate. [Obs.] Sandys.
outre,Being out of the common course or limits; extravagant; bizarre.
outreach,To reach beyond.
outreason,To excel or surpass in reasoning; to reason better than. South.
outreckon,To exceed in reckoning or computation. Bp. Pearson.
outrecuidance,Excessive presumption. [R.] B. Jonson.
outrede,"To surpass in giving rede, or counsel. [Obs.] See Atrede. Chaucer."
outreign,"To go beyond in reigning; to reign through the whole of, or longer than. [R.] Spenser."
outride,To surpass in speed of riding; to ride beyond or faster than. Shak.  1. A riding out; an excursion. [R.] 2. A place for riding out. [R.]
outrider,1. A summoner whose office is to cite men before the sheriff. [Obs.] 2. One who rides out on horseback. [Obs.] Chaucer. 3. A servant on horseback attending a carriage.
outrigger,"1. Any spar or projecting timber run out for temporary use, as from a ship's mast, to hold a rope or a sail extended, or from a building, to support hoisting teckle. 2. (Naut.) (a) A projecting support for a rowlock, extended from the side of a boat. (b) A boat thus equipped. (c) A projecting contrivance at the side of a boat to prevent upsetting, as projecting spars with a log at the end."
outright,"1. Immediately; without delay; at once; as, he was killed outright. 2. Completely; utterly. Cardinal Manning."
outring,To excel in volume of ringing sound; to ring louder than.
outrival,To surpass in a rivalry.
outrive,To river; to sever. [Obs.] Fairfax.
outroad,"An excursion. [Obs.] ""Outrodes by the ways of Judea."" Macc. xv. 41 (Geneva Bible)."
outroar,To exceed in roaring.
outrode,"An excursion. [Obs.] ""Outrodes by the ways of Judea."" Macc. xv. 41 (Geneva Bible)."
outromance,To exceed in romantic character. [R.] Fuller.
outroom,An outer room. [R.] Fuller.
outroot,To eradicate; to extirpate.
outrun,"To exceed, or leave behind, in running; to run faster than; to outstrip; to go beyond. Your zeal outruns my wishes. Sir W. Scott. The other disciple did outrun Peter, and came first to the sepulcher. Jhon xx. 4."
outrunner,"An offshoot; a branch. [R.] ""Some outrunner of the river."" Lauson."
outrush,"To rush out; to issue, or ru Garth."
outsail,"To excel, or to leave behind, in sailing; to sail faster than. Beau. & Fl."
outscent,To exceed in odor. Fuller.
outscold,To exceed in scolding. Shak.
outscorn,"To confront, or subdue, with greater scorn. Shak."
outscouring,That which is scoured out o Buckland.
outscout,To overpower by disdain; to outface. [Obs.] Marston.
outsee,To see beyond; to excel in cer
outsell,1. To exceed in amount of sales; to sell more than. 2. To exceed in the price of selling; to fetch more than; to exceed in value. Fuller. Shak.
outsentry,A sentry who guards the entrance or approach to a place; an outguard.
outset,"A setting out, starting, or beginning. ""The outset of a political journey."" Burke. Giving a proper direction to this outset of life. J. Hawes."
outsettler,"One who settles at a distance, or away, from others."
outshine,"To shine forth. ""Bright, outshining beams."" Shak.  To excel in splendor. A throne of royal state, which far Outshone the wealth of Ormus and of Ind. Milton."
outshoot,To exceed or excel in shooting; to shoot beyond. Bacon. Men are resolved never to outshoot their forefathers' mark. Norris.
outshut,To shut out. [R.] Donne.
outside,"1. The external part of a thing; the part, end, or side which forms the surface; that which appears, or is manifest; that which is superficial; the exterior. There may be great need of an outside where there is little or nothing within. South. Created beings see nothing but our outside. Addison. 2. The part or space which lies without an inclosure; the outer side, as of a door, walk, or boundary. I threw open the door of my chamber, and found the family standing on the outside. Spectator. 3. The furthest limit, as to number, quantity, extent, etc.; the utmost; as, it may last a week at the outside. 4. One who, or that which, is without; hence, an outside passenger, as distinguished from one who is inside. See Inside, n. 3. [Colloq. Eng.]  1. Of or pertaining to the outside; external; exterior; superficial. 2. Reaching the extreme or farthest limit, as to extent, quantity, etc.; as, an outside estimate. [Colloq.] Outside finish (Arch.), a term for the minor parts, as corner boards, hanging stiles, etc., required to complete the exterior of a wooden building; -- rare in masonry.  or prep. On or to the outside (of); without; on the exterior; as, to ride outside the coach; he stayed outside."
