urgent,"Urging; pressing; besetting; plying, with importunity; calling for immediate attention; instantly important. ""The urgent hour."" Shak. Some urgent cause to ordain the contrary. Hooker. The Egyptians were urgent upon the people that they might send them out of the land in haste. Ex. xii. 33."
urgently,In an urgent manner.
urger,One who urges. Beau. & Fl.
uric,"Of or pertaining to urine; obtained from urine; as, uric acid. Uric acid, a crystalline body, present in small quantity in the urine of man and most mammals. Combined in the form of urate of ammonia, it is the chief constituent of the urine of birds and reptiles, forming the white part. Traces of it are also found in the various organs of the body. It is likewise a common constituent, either as the free acid or as a urate, of urinary or renal calculi and of the so-called gouty concretions. From acid urines, uric acid is frequently deposited, on standing in a cool place, in the form of a reddish yellow sediment, nearly always crystalline. Chemically, it is composed of carbon, hydrogen, nitrogen, and oxygen, C5H4N4O3, and by decomposition yields urea, among other products. It can be made synthetically by heating together urea and glycocoll. It was formerly called also lithic acid, in allusion to its occurrence in stone, or calculus."
urim,"A part or decoration of the breastplate of the high priest among the ancient Jews, by which Jehovah revealed his will on certain occasions. Its nature has been the subject of conflicting conjectures. Thou shall put in the breastplate of judgment the Urim and the Thummim. Ex. xxviii. 30. And when Saul inquired of the Lord, the Lord answered him not, neither by dreams, nor by Urim, nor by prophets. 1 Sam. xxviii. 6. Note: Professor Plumptre supposes the Urim to have been a clear and colorless stone set in the breastplate of the high priest as a symbol of light, answering to the mystic scarab in the pectoral plate of the ancient Egyptian priests, and that the Thummim was an image corresponding to that worn by the priestly judges of Egypt as a symbol of truth and purity of motive. By gazing steadfastly on these, he may have been thrown into a mysterious, half ecstatic state, akin to hypnotism, in which he lost all personal consciousness, and received a spiritual illumination and insight."
urinal,"1. A vessel for holding urine; especially, a bottle or tube for holding urine for inspection. 2. A place or convenience for urinating purposes."
urinarium,"A reservoir for urine, etc., for manure."
urinary,"1. Of or pertaining to the urine; as, the urinary bladder; urinary excretions. 2. Resembling, or being of the nature of, urine. Urinary calculus (Med.), a concretion composed of some one or more crystalline constituents of the urine, liable to be found in any portion of the urinary passages or in the pelvis of the kidney. -- Urinary pigments, (Physiol. Chem.), certain colored substances, urochrome, or urobilin, uroerythrin, etc., present in the urine together with indican, a colorless substance which by oxidation is convertible into colored bodies.  A urinarium; also, a urinal."
urinate,To discharge urine; to make water.
urination,The act or process of voiding urine; micturition.
urinative,Provoking the flow of urine; uretic; diuretic. [R.] Bacon.
urinator,"One who dives under water in search of something, as for pearls; a diver. [R.] Ray."
urine,"In mammals, a fluid excretion from the kidneys; in birds and reptiles, a solid or semisolid excretion. Note: In man, the urine is a clear, transparent fluid of an amber color and peculiar odor, with an average density of 1.02. The average amount excreted in 24 hours is from 40 to 60 ounces (about 1,200 cubic centimeters). Chemically, the urine is mainly an aqueous solution of urea, salt (sodium chloride), and uric acid, together with some hippuric acid and peculiar pigments. It usually has an acid reaction, owing to the presence of acid phosphates of soda or free uric acid. Normally, it contains about 960 parts of water to 40 parts of solid matter, and the daily average excretion is 35 grams (540 grains) of urea, 0.75 gram (11 grains) of uric acid, and 16.5 grams (260 grains) of salt. Abnormally, it may contain sugar as in diabetes, albumen as in Bright's disease, bile pigments as in jaundice, or abnormal quantities of some one or more of the normal constituents.  To urinate. [Obs.] Bacon."
uriniferous,"Bearing or conveying urine; as, uriniferous tubules."
uriniparous,"Producing or preparing urine; as, the uriniparous tubes in the cortical portion of the kidney."
urinogenital,"Pertaining to the urinary and genital organs; genitourinary; urogenital; as, the urinogenital canal."
urinometer,A small hydrometer for determining the specific gravity of urine.
urinometry,The estimation of the specific gravity of urine by the urinometer.
urinose,"Of or pertaining to urine, or partaking of its qualities; having the character or odor of urine; similar to urine. Arbuthnot."
urinous,"Of or pertaining to urine, or partaking of its qualities; having the character or odor of urine; similar to urine. Arbuthnot."
urite,One of the segments of the abdomen or post-abdomen of arthropods.
urith,The bindings of a hedge. [Obs. or Prov. Eng.] Halliwell.
urn,"1. A vessel of various forms, usually a vase furnished with a foot or pedestal, employed for different purposes, as for holding liquids, for ornamental uses, for preserving the ashes of the dead after cremation, and anciently for holding lots to be drawn. A rustic, digging in the ground by Padua, found an urn, or earthen pot, in which there was another urn. Bp. Wilkins. His scattered limbs with my dead body burn, And once more join us in the pious urn. Dryden. 2. Fig.: Any place of burial; the grave. Or lay these bones in an unworthy urn, Tombless, with no remembrance over them. Shak. 3. (Rom. Antiq.)  A measure of capacity for liquids, containing about three gallons and a haft, wine measure. It was haft the amphora, and four times the congius. 4. (Bot.)  A hollow body shaped like an urn, in which the spores of mosses are contained; a spore case; a theca. 5. A tea urn. See under Tea. Urn mosses (Bot.), the order of true mosses; -- so called because the capsules of many kinds are urn- shaped.  To inclose in, or as in, an urn; to inurn. When horror universal shall descend, And heaven's dark concave urn all human race. Young."
urn-shaped,"Having the shape of an urn; as, the urn-shaped capsules of some mosses."
urnal,"Of or pertaining to an urn; effected by an urn or urns. ""Urnal interments."" Sir T. Browne."
urnful,As much as an urn will hold; enough to fill an urn.
uro-,"A combining form fr. Gr. o'y^ron, urine.  A combining form from Gr. o'yra`, the tail, the caudal extremity."
urobilin,"A yellow pigment identical with hydrobilirubin, abundant in the highly colored urine of fever, and also present in normal urine. See Urochrome."
urocele,A morbid swelling of the scrotum due to extravasation of urine into it.
urocerata,"A division of boring Hymenoptera, including Tremex and allied genera. See Illust. of Horntail."
urochord,The central axis or cord in the tail of larval ascidians and of certain adult tunicates. [Written also urocord.]
urochorda,Same as Tunicata.
urochordal,Of or pertaining to the Urochorda.
urochrome,"A yellow urinary pigment, considered by Thudichum as the only pigment present in normal urine. It is regarded by Maly as identical with urobilin."
urochs,See Aurochs.
urocord,See Urochord.
urocyst,The urinary bladder.
urodela,"An order of amphibians having the tail well developed and often long. It comprises the salamanders, tritons, and allied animals."
urodele,One of the Urodela.
urodelian,Of or pertaining to the Urodela. -- n.  One of the Urodela.
uroerythrin,"A reddish urinary pigment, considered as the substance which gives to the urine of rheumatism its characteristic color. It also causes the red color often seen in deposits of urates."
urogastric,Behind the stomach; -- said of two lobes of the carapace of certain crustaceans.
urogenital,Same as Urinogenital.
uroglaucin,"A body identical with indigo blue, occasionally found in the urine in degeneration of the kidneys. It is readily formed by oxidation or decomposition of indican."
urohaematin,"Urinary hÃ¦matin; -- applied to the normal coloring matter of the urine, on the supposition that it is formed either directly or indirectly (through bilirubin) from the hÃ¦matin of the blood. See Urochrome, and Urobilin."
urohyal,Of or pertaining to one or more median and posterior elements in the hyoidean arch of fishes. -- n.  A urohyal bone or cartilage.
urology,See Uronology.
uromere,Any one of the abdominal segments of an arthropod.
uronology,That part of medicine which treats of urine. Dunglison.
uropod,"Any one of the abdominal appendages of a crustacean, especially one of the posterior ones, which are often larger than the rest, and different in structure, and are used chiefly in locomotion. See Illust. of Crustacea, and Stomapoda."
uropodal,Of or pertaining to a uropod.
uropoetic,"1. (Med.)  Producing, or favoring the production of, urine. 2. (ZoÃ¶l.)  Of, pertaining to, or designating, a system of organs which eliminate nitrogenous waste matter from the blood of certain invertebrates."
uropygial,"Of or pertaining to the uropygium, or prominence at the base of the tail feathers, in birds. Uropygial gland, a peculiar sebaceous gland at the base of the tail feathers in most birds. It secretes an oily fluid which is spread over the feathers by preening."
uropygium,"The prominence at the posterior extremity of a bird's body, which supports the feathers of the tail; the rump; -- sometimes called pope's nose."
urosacral,"Of or pertaining to both the caudal and sacral parts of the vertebral column; as, the urosacral vertebrÃ¦ of birds."
uroscopy,The diagnosis of diseases by inspection of urine. Sir T. Browne.
urosome,"The abdomen, or post-abdomen, of arthropods."
urostege,One of the plates on the under side of the tail of a serpent.
urosteon,A median ossification back of the lophosteon in the sternum of some birds.
urosternite,"The sternal, or under piece, of any one of the uromeres of insects and other arthropods."
urostyle,A styliform process forming the posterior extremity of the vertebral column in some fishes and amphibians.
urox,The aurochs.
uroxanate,A salt of uroxanic acid.
uroxanic,"Pertaining to, or designating, an acid, C5H8N4O6, which is obtained, as a white crystalline substance, by the slow oxidation of uric acid in alkaline solution."
uroxanthin,Same as Indican.
urrhodin,"Indigo red, a product of the decomposition, or oxidation, of indican. It is sometimes found in the sediment of pathological urines. It is soluble in ether or alcohol, giving the solution a beautiful red color. Also called indigrubin."
urry,A sort of blue or black clay lying near a vein of coal.
ursa,"Either one of the Bears. See the Phrases below. Ursa Major Etym: [L.], the Great Bear, one of the most conspicuous of the northern constellations. It is situated near the pole, and contains the stars which form the Dipper, or Charles's Wain, two of which are the Pointers, or stars which point towards the North Star. -- Ursa Minor Etym: [L.], the Little Bear, the constellation nearest the north pole. It contains the north star, or polestar, which is situated in the extremity of the tail."
